waktu,ax,ay,az,mean,rms,,label,,timestamp
5/4/2026 12:09,0.3,0.94,0.82,0.69,0.74,,1,,"10.173.63.72 - - [04/May/2026 12:09:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:09,-0.6,-0.83,1.07,-0.12,0.86,,1,,"10.173.63.72 - - [04/May/2026 12:09:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:09,-0.09,-0.24,1.19,0.29,0.7,,1,,"10.173.63.72 - - [04/May/2026 12:09:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:09,0.88,0.62,1.01,0.84,0.85,,1,,"10.173.63.72 - - [04/May/2026 12:09:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:09,0.88,-0.38,1.04,0.51,0.82,,1,,"10.173.63.72 - - [04/May/2026 12:09:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:09,-0.92,0.7,1.02,0.27,0.89,,1,,"10.173.63.72 - - [04/May/2026 12:09:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:09,0.47,-0.37,1.09,0.4,0.72,,1,,"10.173.63.72 - - [04/May/2026 12:09:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.28,0.67,0.83,0.41,0.64,,1,,"10.173.63.72 - - [04/May/2026 12:10:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.1,-0.03,1.18,0.35,0.68,,1,,"10.173.63.72 - - [04/May/2026 12:10:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.23,-0.99,0.92,-0.1,0.79,,1,,"10.173.63.72 - - [04/May/2026 12:10:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.63,0.3,0.95,0.21,0.68,,1,,"10.173.63.72 - - [04/May/2026 12:10:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.65,-0.37,0.88,-0.05,0.67,,1,,"10.173.63.72 - - [04/May/2026 12:10:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,0.67,0.25,1.01,0.64,0.71,,1,,"10.173.63.72 - - [04/May/2026 12:10:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.79,0.38,1.07,0.22,0.8,,1,,"10.173.63.72 - - [04/May/2026 12:10:18] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,0.67,0.45,0.96,0.69,0.72,,1,,"10.173.63.72 - - [04/May/2026 12:10:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,0.19,0.74,1.12,0.68,0.78,,1,,"10.173.63.72 - - [04/May/2026 12:10:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-1,0.15,1.12,0.09,0.87,,1,,"10.173.63.72 - - [04/May/2026 12:10:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.09,0.06,1.18,0.38,0.68,,1,,"10.173.63.72 - - [04/May/2026 12:10:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,0.22,-0.4,1.02,0.28,0.65,,1,,"10.173.63.72 - - [04/May/2026 12:10:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,0.51,0.32,1.14,0.66,0.74,,1,,"10.173.63.72 - - [04/May/2026 12:10:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.06,-0.4,0.97,0.17,0.61,,1,,"10.173.63.72 - - [04/May/2026 12:10:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,0.53,0.02,1.18,0.58,0.75,,1,,"10.173.63.72 - - [04/May/2026 12:10:40] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.74,-0.8,0.88,-0.22,0.81,,1,,"10.173.63.72 - - [04/May/2026 12:10:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,0.46,0.86,0.8,0.71,0.73,,1,,"10.173.63.72 - - [04/May/2026 12:10:45] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,0.79,0.98,1.06,0.94,0.95,,1,,"10.173.63.72 - - [04/May/2026 12:10:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,0.77,0.95,0.81,0.84,0.85,,1,,"10.173.63.72 - - [04/May/2026 12:10:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.38,0.25,0.98,0.28,0.62,,1,,"10.173.63.72 - - [04/May/2026 12:10:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.76,0.52,0.8,0.19,0.7,,1,,"10.173.63.72 - - [04/May/2026 12:10:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,-0.88,-0.16,1.03,0,0.79,,1,,"10.173.63.72 - - [04/May/2026 12:10:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:10,0.37,0.29,0.86,0.51,0.57,,1,,"10.173.63.72 - - [04/May/2026 12:10:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.83,-0.26,1.01,-0.03,0.77,,1,,"10.173.63.72 - - [04/May/2026 12:11:01] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.27,-0.99,0.95,-0.1,0.81,,1,,"10.173.63.72 - - [04/May/2026 12:11:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.17,-0.71,1.04,0.05,0.73,,1,,"10.173.63.72 - - [04/May/2026 12:11:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.48,-0.63,0.92,0.26,0.7,,1,,"10.173.63.72 - - [04/May/2026 12:11:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.69,-0.15,0.82,0.45,0.62,,1,,"10.173.63.72 - - [04/May/2026 12:11:11] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.16,0.6,0.94,0.57,0.65,,1,,"10.173.63.72 - - [04/May/2026 12:11:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.98,-0.52,0.89,0.45,0.82,,1,,"10.173.63.72 - - [04/May/2026 12:11:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.96,-0.29,0.8,-0.15,0.74,,1,,"10.173.63.72 - - [04/May/2026 12:11:18] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.44,0.6,0.8,0.61,0.63,,1,,"10.173.63.72 - - [04/May/2026 12:11:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.24,0.72,0.86,0.45,0.66,,1,,"10.173.63.72 - - [04/May/2026 12:11:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.64,-0.18,1.1,0.52,0.74,,1,,"10.173.63.72 - - [04/May/2026 12:11:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.47,-0.76,1.02,0.24,0.78,,1,,"10.173.63.72 - - [04/May/2026 12:11:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.33,0.94,0.94,0.52,0.79,,1,,"10.173.63.72 - - [04/May/2026 12:11:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.34,0.25,0.91,0.5,0.58,,1,,"10.173.63.72 - - [04/May/2026 12:11:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.67,-0.42,1.17,0.03,0.82,,1,,"10.173.63.72 - - [04/May/2026 12:11:35] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.53,-0.72,0.96,-0.1,0.76,,1,,"10.173.63.72 - - [04/May/2026 12:11:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.8,-0.5,0.81,-0.16,0.72,,1,,"10.173.63.72 - - [04/May/2026 12:11:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.19,-0.12,0.95,0.34,0.56,,1,,"10.173.63.72 - - [04/May/2026 12:11:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.42,-0.92,1.09,0.2,0.86,,1,,"10.173.63.72 - - [04/May/2026 12:11:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.18,0.37,1.05,0.41,0.65,,1,,"10.173.63.72 - - [04/May/2026 12:11:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.04,0.2,1.03,0.4,0.61,,1,,"10.173.63.72 - - [04/May/2026 12:11:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.03,0.48,0.95,0.47,0.61,,1,,"10.173.63.72 - - [04/May/2026 12:11:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,-0.06,0.62,0.86,0.47,0.61,,1,,"10.173.63.72 - - [04/May/2026 12:11:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.18,0.35,1.12,0.55,0.69,,1,,"10.173.63.72 - - [04/May/2026 12:11:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:11,0.23,0.54,0.84,0.54,0.59,,1,,"10.173.63.72 - - [04/May/2026 12:11:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-1,0.5,1.17,0.22,0.93,,1,,"10.173.63.72 - - [04/May/2026 12:12:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-0.61,0.31,1.11,0.27,0.75,,1,,"10.173.63.72 - - [04/May/2026 12:12:03] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.85,-0.25,1,0.53,0.77,,1,,"10.173.63.72 - - [04/May/2026 12:12:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-0.85,0.93,0.91,0.33,0.9,,1,,"10.173.63.72 - - [04/May/2026 12:12:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-0.47,-0.64,0.9,-0.07,0.69,,1,,"10.173.63.72 - - [04/May/2026 12:12:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.75,0.4,0.98,0.71,0.75,,1,,"10.173.63.72 - - [04/May/2026 12:12:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.65,0.06,1.06,0.59,0.72,,1,,"10.173.63.72 - - [04/May/2026 12:12:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-0.29,0.33,0.91,0.32,0.58,,1,,"10.173.63.72 - - [04/May/2026 12:12:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.22,-0.62,0.89,0.16,0.64,,1,,"10.173.63.72 - - [04/May/2026 12:12:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.48,-0.77,1.03,0.25,0.79,,1,,"10.173.63.72 - - [04/May/2026 12:12:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.86,-0.9,0.87,0.28,0.88,,1,,"10.173.63.72 - - [04/May/2026 12:12:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-0.31,-0.11,1.16,0.25,0.7,,1,,"10.173.63.72 - - [04/May/2026 12:12:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-0.8,-0.77,0.98,-0.2,0.86,,1,,"10.173.63.72 - - [04/May/2026 12:12:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-0.25,0.94,0.88,0.52,0.76,,1,,"10.173.63.72 - - [04/May/2026 12:12:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.58,0.74,0.88,0.73,0.74,,1,,"10.173.63.72 - - [04/May/2026 12:12:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.17,-0.75,1.13,0.18,0.79,,1,,"10.173.63.72 - - [04/May/2026 12:12:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.28,0.19,0.99,0.49,0.6,,1,,"10.173.63.72 - - [04/May/2026 12:12:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.7,-0.38,0.9,0.41,0.69,,1,,"10.173.63.72 - - [04/May/2026 12:12:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.31,-0.86,0.82,0.09,0.71,,1,,"10.173.63.72 - - [04/May/2026 12:12:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-0.43,-0.11,1.08,0.18,0.67,,1,,"10.173.63.72 - - [04/May/2026 12:12:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-0.36,-0.87,1.04,-0.06,0.81,,1,,"10.173.63.72 - - [04/May/2026 12:12:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.58,0.53,0.8,0.64,0.65,,1,,"10.173.63.72 - - [04/May/2026 12:12:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.59,-1,1.09,0.23,0.92,,1,,"10.173.63.72 - - [04/May/2026 12:12:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,0.64,-0.49,1.06,0.4,0.77,,1,,"10.173.63.72 - - [04/May/2026 12:12:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:12,-0.77,0.59,0.8,0.21,0.73,,1,,"10.173.63.72 - - [04/May/2026 12:12:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.98,-0.41,0.89,0.49,0.8,,1,,"10.173.63.72 - - [04/May/2026 12:13:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.39,-0.43,0.9,0.29,0.62,,1,,"10.173.63.72 - - [04/May/2026 12:13:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.09,-0.49,0.97,0.13,0.63,,1,,"10.173.63.72 - - [04/May/2026 12:13:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.27,-0.04,1.09,0.26,0.65,,1,,"10.173.63.72 - - [04/May/2026 12:13:09] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.47,-0.51,0.8,0.25,0.61,,1,,"10.173.63.72 - - [04/May/2026 12:13:11] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.67,-0.31,1.02,0.46,0.73,,1,,"10.173.63.72 - - [04/May/2026 12:13:14] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.7,-0.37,0.97,0.43,0.72,,1,,"10.173.63.72 - - [04/May/2026 12:13:16] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.08,-0.58,1.08,0.14,0.71,,1,,"10.173.63.72 - - [04/May/2026 12:13:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.17,0.3,0.9,0.46,0.56,,1,,"10.173.63.72 - - [04/May/2026 12:13:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.08,0.36,1.19,0.54,0.72,,1,,"10.173.63.72 - - [04/May/2026 12:13:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.74,-0.83,1.14,0.35,0.92,,1,,"10.173.63.72 - - [04/May/2026 12:13:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.16,-0.78,1.06,0.15,0.77,,1,,"10.173.63.72 - - [04/May/2026 12:13:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.26,0.75,1.06,0.52,0.76,,1,,"10.173.63.72 - - [04/May/2026 12:13:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.49,0.42,0.85,0.26,0.62,,1,,"10.173.63.72 - - [04/May/2026 12:13:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.02,-0.7,0.87,0.05,0.64,,1,,"10.173.63.72 - - [04/May/2026 12:13:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.4,0.65,0.86,0.37,0.66,,1,,"10.173.63.72 - - [04/May/2026 12:13:40] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.96,-0.16,0.98,-0.05,0.8,,1,,"10.173.63.72 - - [04/May/2026 12:13:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.45,-0.86,1.14,-0.06,0.86,,1,,"10.173.63.72 - - [04/May/2026 12:13:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.65,0.89,1.17,0.47,0.93,,1,,"10.173.63.72 - - [04/May/2026 12:13:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.01,0.93,1.15,0.7,0.85,,1,,"10.173.63.72 - - [04/May/2026 12:13:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.08,-0.21,1.15,0.29,0.68,,1,,"10.173.63.72 - - [04/May/2026 12:13:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,-0.68,-0.87,0.96,-0.2,0.84,,1,,"10.173.63.72 - - [04/May/2026 12:13:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:13,0.6,-0.98,1.06,0.23,0.9,,1,,"10.173.63.72 - - [04/May/2026 12:13:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.22,-0.45,0.93,0.23,0.61,,1,,"10.173.63.72 - - [04/May/2026 12:14:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.6,-0.28,0.95,0.42,0.67,,1,,"10.173.63.72 - - [04/May/2026 12:14:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,-0.21,-0.02,1.11,0.29,0.65,,1,,"10.173.63.72 - - [04/May/2026 12:14:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.1,0.76,1.04,0.63,0.75,,1,,"10.173.63.72 - - [04/May/2026 12:14:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.12,-0.82,0.99,0.1,0.75,,1,,"10.173.63.72 - - [04/May/2026 12:14:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.22,0.11,1.13,0.49,0.67,,1,,"10.173.63.72 - - [04/May/2026 12:14:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.7,-0.62,1.05,0.38,0.81,,1,,"10.173.63.72 - - [04/May/2026 12:14:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,-0.55,0.51,0.86,0.27,0.66,,1,,"10.173.63.72 - - [04/May/2026 12:14:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,-0.27,-0.88,1.04,-0.04,0.8,,1,,"10.173.63.72 - - [04/May/2026 12:14:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.19,0.4,0.9,0.5,0.58,,1,,"10.173.63.72 - - [04/May/2026 12:14:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.05,0.68,1.17,0.63,0.78,,1,,"10.173.63.72 - - [04/May/2026 12:14:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.75,0.82,1.04,0.87,0.88,,1,,"10.173.63.72 - - [04/May/2026 12:14:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.93,-0.16,1.06,0.61,0.82,,1,,"10.173.63.72 - - [04/May/2026 12:14:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,-0.92,0.31,1.14,0.18,0.86,,1,,"10.173.63.72 - - [04/May/2026 12:14:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,-0.1,0.05,1.02,0.32,0.59,,1,,"10.173.63.72 - - [04/May/2026 12:14:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,-0.77,0.22,0.83,0.09,0.67,,1,,"10.173.63.72 - - [04/May/2026 12:14:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.75,-0.42,0.94,0.42,0.74,,1,,"10.173.63.72 - - [04/May/2026 12:14:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,-0.08,-1,1.1,0.01,0.86,,1,,"10.173.63.72 - - [04/May/2026 12:14:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,-0.77,-0.51,0.84,-0.15,0.72,,1,,"10.173.63.72 - - [04/May/2026 12:14:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,-0.93,0.36,0.86,0.1,0.76,,1,,"10.173.63.72 - - [04/May/2026 12:14:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,-0.1,0.6,1.03,0.51,0.69,,1,,"10.173.63.72 - - [04/May/2026 12:14:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:14,0.56,0.13,0.97,0.55,0.65,,1,,"10.173.63.72 - - [04/May/2026 12:14:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.65,0.99,0.83,0.39,0.83,,1,,"10.173.63.72 - - [04/May/2026 12:15:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.57,0.52,1.16,0.37,0.8,,1,,"10.173.63.72 - - [04/May/2026 12:15:03] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.5,-0.71,0.97,-0.08,0.75,,1,,"10.173.63.72 - - [04/May/2026 12:15:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.62,0.15,0.83,0.12,0.6,,1,,"10.173.63.72 - - [04/May/2026 12:15:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.48,0.28,0.94,0.25,0.63,,1,,"10.173.63.72 - - [04/May/2026 12:15:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,0.21,-0.54,1.07,0.25,0.7,,1,,"10.173.63.72 - - [04/May/2026 12:15:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.36,0.91,1.04,0.53,0.82,,1,,"10.173.63.72 - - [04/May/2026 12:15:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,0.14,0.74,0.8,0.56,0.63,,1,,"10.173.63.72 - - [04/May/2026 12:15:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,0.48,0.54,1.15,0.72,0.78,,1,,"10.173.63.72 - - [04/May/2026 12:15:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.5,0.71,0.95,0.39,0.74,,1,,"10.173.63.72 - - [04/May/2026 12:15:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.72,-0.86,1.07,-0.17,0.89,,1,,"10.173.63.72 - - [04/May/2026 12:15:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.72,0.87,0.84,0.33,0.81,,1,,"10.173.63.72 - - [04/May/2026 12:15:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.16,-0.61,0.99,0.07,0.68,,1,,"10.173.63.72 - - [04/May/2026 12:15:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.01,-0.23,0.93,0.23,0.55,,1,,"10.173.63.72 - - [04/May/2026 12:15:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,0.07,-0.93,0.92,0.02,0.76,,1,,"10.173.63.72 - - [04/May/2026 12:15:35] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.19,-0.65,1.02,0.06,0.71,,1,,"10.173.63.72 - - [04/May/2026 12:15:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.43,0.12,0.83,0.17,0.54,,1,,"10.173.63.72 - - [04/May/2026 12:15:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.71,0.61,0.98,0.29,0.78,,1,,"10.173.63.72 - - [04/May/2026 12:15:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,0.64,0.94,0.89,0.82,0.83,,1,,"10.173.63.72 - - [04/May/2026 12:15:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,0.57,0.13,0.91,0.54,0.62,,1,,"10.173.63.72 - - [04/May/2026 12:15:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,0.48,0.15,0.98,0.54,0.64,,1,,"10.173.63.72 - - [04/May/2026 12:15:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.77,-0.19,1,0.01,0.74,,1,,"10.173.63.72 - - [04/May/2026 12:15:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,0.76,-0.19,1.01,0.53,0.74,,1,,"10.173.63.72 - - [04/May/2026 12:15:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,-0.52,-1,1.04,-0.16,0.89,,1,,"10.173.63.72 - - [04/May/2026 12:15:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:15,0.85,0.33,1.16,0.78,0.85,,1,,"10.173.63.72 - - [04/May/2026 12:15:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,0.14,0.26,0.92,0.44,0.56,,1,,"10.173.63.72 - - [04/May/2026 12:16:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,-0.56,0.11,1.13,0.23,0.73,,1,,"10.173.63.72 - - [04/May/2026 12:16:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,-0.01,-0.05,1.16,0.37,0.67,,1,,"10.173.63.72 - - [04/May/2026 12:16:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,0.17,0.83,1.18,0.73,0.84,,1,,"10.173.63.72 - - [04/May/2026 12:16:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,0.04,-0.14,0.99,0.3,0.58,,1,,"10.173.63.72 - - [04/May/2026 12:16:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,0.03,0.6,0.99,0.54,0.67,,1,,"10.173.63.72 - - [04/May/2026 12:16:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,-0.17,-0.57,0.85,0.04,0.6,,1,,"10.173.63.72 - - [04/May/2026 12:16:18] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,0.98,0.33,0.99,0.77,0.83,,1,,"10.173.63.72 - - [04/May/2026 12:16:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,0.34,-0.15,0.85,0.35,0.54,,1,,"10.173.63.72 - - [04/May/2026 12:16:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,-0.03,-0.27,0.93,0.21,0.56,,1,,"10.173.63.72 - - [04/May/2026 12:16:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,0.45,0.25,0.99,0.56,0.64,,1,,"10.173.63.72 - - [04/May/2026 12:16:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,0.59,0.27,0.92,0.59,0.65,,1,,"10.173.63.72 - - [04/May/2026 12:16:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,0.6,-0.85,1.13,0.29,0.89,,1,,"10.173.63.72 - - [04/May/2026 12:16:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 12:16,-0.58,0.6,0.93,0.32,0.72,,1,,"10.173.63.72 - - [04/May/2026 12:16:36] ""POST /dataset HTTP/1.1"" 200 -"
